gengxin,id,title,zuozhe
10-22,000768,"中国的冷核反应堆将被装在大飞机上,为大飞机提供动力!这就是中国的核战略轰炸机!
","
扬子江2011
"
10-22,000768,"中国商飞董事长:中俄合作宽体客机明年开工
","
天山宝宝
"
10-22,000768,"中航飞机今天15.85附近建仓!
","
历史渊源
"
10-22,000768,"中航飞机---强势拉涨行情,后期拉涨停的趋势啊
","
嚣张小老头
"
10-22,000768,"中航飞机是个值得升值拥有的潜力股,不过被机构炒作的太厉害了,吼不住了!
","
解放年代
"
10-22,000768,"今天假如还回调!就可以滿仓买入!感謝主力的善举(砸盘)中國夢!大飞机!強国梦!习
","
紫翼林夕
"
10-22,000768,"中航飞:疯狂拉升K线组合,曝光主力骇人的布局!
","
飞絮如花
"
10-22,000768,"完了,这么多托在唱多,看来要暴跌了
","
看起来很严肃
"
10-22,000768,"强大的游资!768的壯大也要靠你們的!那些大汉奸臣細的机构只会做空768的!希望
","
东东熊
"
10-22,000768,"11.11之前,中航飞机是热点
","
一路狂蹦
"
10-22,000768,"原本以为有资产注入而现在只低价增发股票,不但让机构伤心也让散户失望…………
","
天仙小迷糊
"
10-22,000768,"赶快涨吧,等别人来抢筹a
","
岁月的流逝
"
10-22,000768,"机构一直在出货砸盘,快跑吧
","
吃力猛干
"
10-22,000768,"中航飞机--调整不畏惧,短线站稳这点必有下拨拉升。
","
高级指挥员1
"
10-22,000768,"今天能否涨点让我出货,我要卖掉申购新股了,明天可能更没机会出货了
","
反复叮嘱
"
10-22,000768,"趋势已给出,抓住机会!
","
山里来的人
"
10-22,000768,"中航飞机:三方资金将强势注入,即将强势起飞上攻!!
","
哀伤涨停板
"
10-22,000768,"有这票的股民进59六3七六注M30
","
一坨思想
"
10-22,000768,"有这票的股民进59六3七六注M2
","
承传文明
"
10-22,000768,"极重要的参考数据
","
清风晓月伴杨
"
10-22,000768,"000768此票将要反弹现在是介入的好时机
","
风云预测股市
"
10-22,000768,"中航飞机是马航的吗?
","
西蒙诺夫
"
10-22,000768,"主力在挖坑
","
怎样的意思
"
10-22,000768,"中航飞机技术面发出重磅信号,一场巨涨停风暴或袭来
","
赚钱的偶遇
"
10-22,000768,"一上午流出6000多万,下午大盘跳水,打新撤资,走为上。
","
左右互搏1
"
10-22,000768,"号外!号外!贱机下午坠毁!!!
","
金水相生1977
"
10-22,000768,"主力拉升是为了慢慢出货,目的是让你们买进好呗套
","
面包与玫瑰
"
10-22,000768,"感受到
","
抢运粮食
"
10-22,000768,"庄家畜牲,跌起劲,涨无力
","
征服就是爱
"
10-22,000768,"有持着的可加这来867727讨论后市分享交流,注_91
","
红色砖瓦
"
10-22,000768,"如果下跌,那只能说,这个庄家太善良了,给你们捡便宜
","
侠爱永恒
"
10-22,000768,"机构着急卖钱买增发,穷机构!
","
依幂小默
"
10-22,000768,"下午还要跌兄弟们自重吧呵呵
","
依然存在着
"
10-22,000768,"中航飞机重大消息已爆出
","
漫天雪飞
"
10-22,000768,"中航飞机持股散户到(七六9204)验证L
","
轻轻的挥霍
"
10-22,000768,"768一夜回到解放前咯!!!
","
巨幅减仓
"
10-22,000768,"17.15成本,10手重仓飞抵月球!……
","
ForYouSunny
"
10-22,000768,"没怎法,今天又要包尾了!!!
","
补跌的可能
"
10-22,000768,"洪都航空起来了,这货还绿的!!
","
豌豆射手
"
10-22,000768,"《赚钱的机会来了在抓紧时间别错过》
","
zwc8708
"
10-22,000768,"看看成发科技,能不能像个男人
","
紫薇情玄
"
10-22,000768,"今日资金流出1亿,五日流出6.3亿!!!!预计三季度业绩亏损1.5亿。
","
寒崖蚀骨
"
10-22,000768,"中航飞机要像MH370那样石沉大海,再也飞不起来了。趁现在还没有掉进大海,赶紧
","
蚂蚁公民
"
10-22,000768,"在5日线大打出手是什么意思
","
做自己的神
"
10-22,000768,"看来A股的特点是行业龙头不一定是股价的龙头,做整机的没有做零配件的好过呀!
","
梦剧场
"
10-22,000768,"看的我惊心动魄!!!
","
艰难抉择
"
10-22,000768,"快速冲刺,打倒空头
","
三下江南2011
"
10-22,000768,"拉军工拉指数诱多
","
兵强马壮9
"
10-22,000768,"外国游资都能搞国家中国游资连个机构搞不过?
","
上官无心
"
10-22,000768,"我还在
","
花脚雯子
"
10-22,000768,"《股指新高,迎接金秋十月在抓紧时间别错过》
","
大智无定指
"
10-22,000768,"量大到这样也是醉了
","
落日七号
"
10-15,300397,"买天和防务的人浪费时间和金钱,很可惜!!!
","
EterNaL_Baye
"
10-15,300397,"今天高开低走,昨天买入早盘必然跑,跑晚了。。割肉
","
苗家二少爷
"
10-14,300397,"反弹时逃命的机会,别怪我没提醒
","
簖橋洇想伱
"
10-14,300397,"TMT过时了,来唱空的都想买点397,可又胆小又没钱
","
LoveNowitzki
"
10-14,300397,"军工复制前几年的网络股,天和复制亿安科技上200元
","
轻仓的投资者
"
10-14,300397,"天和截止1-7月为2088万元,1-9月为1476万元,8-9二月亏损612万元
","
黑五类家庭
"
10-14,300397,"即将一泻千里
","
高级指挥员1
"
10-14,300397,"反弹力度不行,需要调整到新低。
","
出色2009
"
10-14,300397,"难道100元以下是一天游!
","
lindaqaz
"
10-14,300397,"我准备好资金了!最好今天就能抄到底!
","
马哥看股
"
10-14,300397,"俺为什么还继续持有中签的500股?就是因为该股吧里叫空的王8蛋特别多
","
烈炎邪魔剑
"
10-14,300397,"天和防务,与阿里巴巴一样
","
半壁河
"
10-14,300397,"非经常损益570万是什么意思?加上这个不得增长50%?
","
鲁尼的帽子
"
10-14,300397,"剑指60元
","
天黑了回家
"
10-14,300397,"这样的高价股小散接盘等亏损
","
无知观察者
"
10-14,300397,"天和防务再持有就是不识时务了!无论如何换股成飞集成是最好的选择![成交][献花]
","
黑暗漂白
"
10-14,300397,"股价会腰折的
","
我一介草民
"
10-14,300397,"自己动脑筋想
","
尒恺
"
10-14,300397,"今天大幅反弹,理由很简单,从119超跌到99几无反弹,108封板的几亿资金动心
","
鼠Lee挑逗Cor
"
10-14,300397,"恭喜破百目标88
","
大智无定指
"
10-14,300397,"不要急
","
爱能及
"
10-14,300397,"新股炒作已经疯狂了,下一步会有什么到来。答案不用质疑。快了。暴风雨快点来吧
","
不停看电影
"
10-14,300397,"旱就讲过,什么时间卖出都对,等着看。
","
向未来亮剑
"
10-14,300397,"沖动的带价!115元,5000股啊,惨不忍睹指数涨这么多,我还亏这么惨i苦啊,
","
股市天天说
"
10-14,300397,"看成交量,跃幅,价格,东北杀气。天和明必涨停[胜利][胜利][赚大了][赚大了
","
学海弄潮
"
10-14,300397,"嘿嘿筹码获利比率只有10%了,随时准备抄底杀入哈哈!!
","
郁闷的油茶
"
10-14,300397,"天和防务跌破50元,頭部,买600145等待重组上20!
","
主力继续北上
"
10-14,300397,"下周大盘冲顶深调,天和百元防线将破!
","
绿茶的伤感
"
10-14,300397,"完了,一百元股价百多亿市值,利润才一千多万
","
悦悦别走
"
10-14,300397,"请看主页上视角“中国导弹霸气中东战场显神威”36张图片
","
吉普2009
"
10-14,300397,"收盘,奇怪的拖拉机委卖单
","
小花絮
"
10-14,300397,"盈利那么一点,怎么支撑这么高的股价?
","
这个片子
"
10-14,300397,"从亏1毛5转赚1毛5,年底高送转,明天涨停没商量
","
股大叔
"
10-14,300397,"完了,明天又要跌,115,元的成本,什么时候可以不跌了啊,注定今夜无法于睡,已经
","
股手无情
"
10-14,300397,"125元的本啊,庄救救我[赚大了][牛][拜神][大笑][胜利]
","
薇之水晶
"
10-14,300397,"不可能破百,最好建仓良机
","
雪糕女仔
"
10-14,300397,"鳄庄挖坑,逼出对手盘!先挖坑,惨烈暴跌,再打实坑底,来回揉搓!最后往下蹉一脚,
","
英勇奋战
"
10-14,300397,"股本小,低空放开前景大,未来5年有可能上1000元
","
中午吃火锅
"
10-14,300397,"鳄庄挖坑逼出对手盘!先挖坑惨烈暴跌,再打实坑底来回揉搓!最后往下蹉一脚,
","
小灵笛
"
10-14,300397,"庄家[不屑]垃坏,明不涨停,我要跳了[哭][为什么][亏大了][好逊]
","
努力宣传
"
10-14,300397,"跌破100元,得退守80-90元附近,不要急于买入!
","
jieanshaozhu
"
10-14,300397,"99.13买进,爷就是这么牛[赚大了][牛][胜利][鼓掌][大笑]
","
一直沉睡
"
10-14,300397,"此股背后隐藏的内幕思欣
","
没反应过来
"
10-13,300397,"深度解读天和防务!!!
","
生命太过潦草
"
10-13,300397,"10月13日(周一)游资私募爆涨牛股精选:600382广东明珠三季报每股收益2.6
","
EterNaL_Baye
"
10-13,300397,"无聊啊,再低点兄弟,低胸精彩
","
炒股训练
"
10-13,300397,"套在开板当天的人,现在只能靠意淫生活了
","
fifatxy
"
10-13,300397,"覆巢之下,谁还敢留?80见了
","
wuweiyiqie
"
10-13,300397,"今天收盘价是多少?
","
诸葛丞相
"
10-13,300397,"麻辣隔壁还有忽悠着三季度还是亏损我看年报拿什么赚每股收益一块多
","
电话打不通
"
10-13,300397,"天和防务料前三季净利同比增10%-20%
","
albb200972
"
10-13,300397,"互动平台不是说十五号发布预告的吗?怎么提早公布了,怕股价破百??
","
马戏暧暧
"
10-13,300397,"不好意思天和联盟300397又一次受到强对流涡流,受至严重波动!
","
哪吒之父
"
10-13,300397,"新股越发越多,名字都记不清了
","
pppppqqqqqaa
"
10-13,300397,"小心大跌,估值高,价更高,下跌空间大。
","
树1林2
"
10-13,300397,"预增公告粉碎了唱空阴谋,短期翻倍可期了。在亏损状态股价都一百多,现在业绩预增到
","
花泽井韵段
"
10-13,300397,"不买天和股份的就是大傻瓜,是蠢驴一头。
","
唐僧腌肉
"
10-13,300397,"用微!信的马上加yz60O646,看别人是如何做到在节后3交易日翻25点s
","
支袁挺郭
"
10-13,300397,"天和年报可能大比例送股,业绩估计是稳步增长20%左右,
","
MAX70Alex
"
10-13,300397,"末端防空指挥控制系统公司的TH-S216是通过军方设计定型批准且公司产品技术水平先进,
","
国市无双
"
10-12,300397,"这年头赌徒傻子真多啊
","
颜克勤
"
10-12,300397,"业绩预告300369:2014年中报披露,经公司初步预测,预计前三季度净利润为亏损
","
柯察金
"
10-12,300397,"天和防务,明白这2点,满仓必赚!!
","
花脚雯子
"
10-12,300397,"天和的业一向绝大部份集中在四季度,现在讨论业绩差的都不是真心想客观分析的!问下自
","
智波萧峰
"
10-12,300397,"天和防务与中航防务谁最值得投资呢?请各位高手讨论一下。
","
心里不舒服
"
10-12,300397,"天和防务,3000元不是梦!
","
诸葛伯言
"
10-12,300397,"天和防务速度跟进明天就是给没有上车的最后机会
","
没事就飞翔
"
10-12,300397,"1毛业绩,100股价'明天跳水了'高台的
","
至少有压力
"
10-12,300397,"天和防务从明天开始从哪里来的回到那里去等着瞧
","
即将胜利
"
10-12,300397,"明天跌停不,业绩好差,怕啊
","
去有你的未来
"
10-12,300397,"价值高估,小心还要大跌,下跌空间大。
","
工农出身
"
10-12,300397,"天和防务前三季度业绩预增10%-20%
","
野猪林稻草人
"
10-12,300397,"坚信,马云,巴菲特再有钱,在中国也拿不到军工导弹资质
","
主力继续北上
"
10-12,300397,"300397天和防务:目标200元
","
听暮潺洲
"
10-12,300397,"天和防务截止14年7月31日利润4988.6万元
","
指标迷
"
10-12,300397,"业绩就那样,别指望了。该跌的,躲不过,该涨的,火候到了会让你不可思议。
","
神炭窝窝头
"
10-12,300397,"价值高估,小心暴跌,60元见。
","
转战西南
"
10-12,300397,"请问公司的产品是否涉及民用航空领域,未来在民用航空有什么计划?
","
围场猎手
"
10-12,300397,"軍工股该休息几个月了,一波凌厉的调整将会深幅进行,走得快,好世界。从哪里来到那
","
优灵王子
"
10-12,300397,"新股来了
","
不会逢迎
"
10-11,300397,"上海浦东创业投资公司和申康有限工作公司都是大骗子?
","
不能牺牲
"
10-11,300397,"“民品”合同不重要
","
c00700
"
10-11,300397,"用数据说话,去年天和每股收益1.63元,今年同比预增。由于IPO,肯定改善经营
","
至少有压力
"
10-11,300397,"难道还比不上一个卖房子的网站吗?
","
小女人心
"
10-11,300397,"天和导弹发射[赚大了][赚大了][牛][牛][胜利][胜利][鼓掌][大笑]
","
出现大阴线
"
10-11,300397,"最低价北斗导航+海底成像系统+潜艇声纳333333333333333333333333333333333333333
","
很散乱
"
10-11,300397,"天和产品单一,太单一了,能卖出钱的只一两个产品
","
深信不疑2011
"
10-11,300397,"请问公司主打产品末端防空指挥控制系统在国际、国内同行业中处于何种地位?
","
不打了
"
10-11,300397,"天和防务利润
","
上午汇报
"
10-11,300397,"中国的股民都变成军工专家了
","
hom2usic
"
10-11,300397,"防空利器,末端反导,买入。
","
七月柏舟
"
10-11,300397,"注意风险,股价高我已经止訓出局亏损/10,这几天在别票的盈利
","
八刀一斩
"
10-11,300397,"超矛台的货。不喝予台也要多做雷达,防空,导弹。
","
一种缘分
"
10-11,300397,"下周必破一百!!!
","
青春可短暂了
"
10-11,300397,"天和大势已去,游资大逃亡!第一目标位:80
","
无厘头etc
"
10-11,300397,"民营军工。没戏
","
吸海绵的水
"
10-11,300397,"伊拉克IS武装分子发布一组疑似用中国产FN-6防空导弹成功击落伊拉克空军米-35的照片
","
心是很热的
"
10-11,300397,"防务今天有转机
","
天野美纱绪
"
10-11,300397,"天和的傻散们,进来投票了
","
dulaii
"
10-11,300397,"天和啊天和
","
悟能的力量
"
04-10,300159,谁都没想到明天会涨停，震荡太厉害了。,"
财友iaixujbr
"
04-10,300159,感觉还会洗,"
财友woshpczj
"
04-10,300159,这货尾盘不会拉起来吧？我们资金还没到位，等等我,"
山珺琦
"
04-10,300159,，这是为了让小北上车吗？,"
齐天大使
"
04-10,300159,唉真倒霉！买在高点，碰上业绩亏损利空＇垃圾股票,"
财友ztwmeldk
"
03-19,300159,引进战略投资者，换股东说明看好公司前景，大喜事！！,"
邬勇锐
"
03-19,300159,6.5元不该买的，套了,"
uryolwwssu
"
03-19,300159,将成为航天业的华为，感觉有人在打压吸筹！！！,"
HaroldTimoth
"
03-19,300159,一季度业绩都亏损了 所以反弹出了,"
JosephineBri
"
03-15,300159,603956（久吾留)上海科创板的“旗手”榜样标的股......绝对超大量震荡换手后站稳在27.41元之上时，牛势前行!,"
蛮长运
"
03-15,300159,002656，，超级暴涨翻倍黑马！子公司悦然心动首发科创版！,"
JennyHaywood
"
03-15,300159,今天补跌,"
财友hfmsnrdj
"
03-13,300159,出完货，拉跌停,"
阿梦之
"
03-13,300159,我准备T出去了，可以发射了,"
廖德惠
"
03-13,300159,我朋友周一6元卖50000股，欲哭无泪。,"
OswaldSpring
"
03-12,300159,新研股份这是要有大事情发生吗？,"
财友xohhxjbc
"
03-12,300159,大盘这么猛，这B今天啥情况？,"
财友vddnjhag
"
03-02,300159,短线看到8.88元，中线看到18.88元，长线看到28.88元。短线一个月，中线十个月，长线两年。我的思维是不是很清晰？,"
眉子石
"
03-01,300159,连ST股都不如，ST还会涨停,"
笑?
"
03-01,300159,战略行业，国家脊梁！！,"
财友gbhcybsf
"
03-01,300159,该怎么做,"
俞勇
"
02-21,300159,没啥说的了！,"
忻香春
"
01-10,300159,追高了.5.39全天最高价，我想死,"
财友umboghwa
"
10-18,300159,新余华控不会一面谈判，一面在市面上收股票吧。最后发现抛的全是散户。庄家低价收集了,"
财友kggjfzxj
"
